,eightd_active_station_services,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,legacy_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,station_id,station_status,valet,starttime,timestamp,demand,supply
0,,False,1,1,1,1605616122,72,10,2,43,0,0,72,active,,1605616725,1605616725,0,1
1,,False,1,1,1,1605616520,79,32,1,0,0,0,79,active,,1605616725,1605616725,0,0
2,,False,1,1,1,1605616644,82,22,1,4,0,0,82,active,,1605616725,1605616725,0,0
3,,False,1,1,1,1605616430,83,42,1,19,0,1,83,active,,1605616725,1605616725,0,1
4,,False,0,0,0,86400,116,0,0,0,0,0,116,out_of_service,,1605616725,1605616725,0,0
5,,False,1,1,1,1605615321,119,40,0,13,0,0,119,active,,1605616725,1605616725,0,0
6,,False,1,1,1,1605616639,120,14,0,5,0,9,120,active,,1605616725,1605616725,0,3
7,,False,1,1,1,1605616438,127,28,0,3,0,0,127,active,,1605616725,1605616725,0,6
8,,False,1,1,1,1605616563,128,32,2,22,0,1,128,active,,1605616725,1605616725,0,3
9,,False,1,1,1,1605616497,143,9,0,15,0,2,143,active,,1605616725,1605616725,5,0
10,,False,1,1,1,1605616348,144,55,2,1,0,0,144,active,,1605616725,1605616725,1,0
11,,False,1,1,1,1605616253,146,31,1,7,0,0,146,active,,1605616725,1605616725,4,0
12,,False,1,1,1,1605616606,150,47,1,7,0,3,150,active,,1605616725,1605616725,0,0
13,,True,1,1,1,1605616627,151,11,2,20,0,1,151,active,,1605616725,1605616725,0,2
14,,False,1,1,1,1605606167,152,48,0,1,0,0,152,active,,1605616725,1605616725,0,0
15,,False,1,1,1,1605616264,157,19,1,3,0,2,157,active,,1605616725,1605616725,0,2
16,,False,1,1,1,1605616672,161,26,3,6,0,1,161,active,,1605616725,1605616725,0,1
17,,False,1,1,1,1605616712,164,8,1,38,0,0,164,active,,1605616725,1605616725,0,1
18,,False,1,1,1,1605616434,168,41,3,3,0,2,168,active,,1605616725,1605616725,2,0
19,,False,1,1,1,1605616616,173,28,0,42,0,7,173,active,,1605616725,1605616725,10,0
20,,False,1,1,1,1605616642,174,16,0,19,0,2,174,active,,1605616725,1605616725,7,0
21,,False,1,0,0,1605596519,212,58,0,2,0,1,212,active,,1605616725,1605616725,0,0
22,,False,1,1,1,1605613287,216,5,0,32,0,0,216,active,,1605616725,1605616725,1,0
23,,False,1,1,1,1605615268,217,28,1,10,0,1,217,active,,1605616725,1605616725,1,0
24,,False,1,1,1,1605616396,223,31,2,0,0,0,223,active,,1605616725,1605616725,0,4
25,,True,1,1,1,1605615168,224,13,0,17,0,1,224,active,,1605616725,1605616725,0,1
26,,False,1,1,1,1605615777,228,7,0,46,2,1,228,active,,1605616725,1605616725,0,2
27,,False,1,1,1,1605616623,229,14,1,8,0,0,229,active,,1605616725,1605616725,7,0
28,,False,1,1,1,1605616585,236,36,1,10,0,0,236,active,,1605616725,1605616725,0,1
29,,False,1,1,1,1605616329,237,24,3,12,0,0,237,active,,1605616725,1605616725,0,1
30,,False,1,1,1,1605616337,238,29,1,1,0,0,238,active,,1605616725,1605616725,0,2
31,,False,1,1,1,1605615623,239,14,2,15,0,0,239,active,,1605616725,1605616725,0,0
32,,False,1,1,1,1605615378,241,3,3,17,0,0,241,active,,1605616725,1605616725,0,0
33,,False,1,1,1,1605595157,242,31,2,13,0,0,242,active,,1605616725,1605616725,2,0
34,,False,1,1,1,1605616126,244,1,0,30,0,0,244,active,,1605616725,1605616725,1,0
35,,False,1,0,0,1605609518,245,12,1,10,0,3,245,active,,1605616725,1605616725,0,0
36,,False,1,1,1,1605616307,247,46,1,8,0,0,247,active,,1605616725,1605616725,0,7
37,,False,1,1,1,1605616315,248,73,3,23,0,1,248,active,,1605616725,1605616725,0,0
38,,False,1,1,1,1605615830,249,27,0,0,0,0,249,active,,1605616725,1605616725,0,0
