,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,legacy_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,station_id,station_status,starttime,timestamp,demand,supply
0,False,1,1,1,1608262075,72,14,0,41,0,4,72,active,1608264000,1608264000,0,0
1,False,1,1,1,1608263427,79,17,2,14,0,2,79,active,1608264000,1608264000,0,0
2,False,1,1,1,1608247343,82,22,1,4,0,4,82,active,1608264000,1608264000,0,0
3,False,1,1,1,1608185825,83,19,0,43,0,3,83,active,1608264000,1608264000,0,0
4,False,1,1,1,1608261568,116,38,0,12,0,3,116,active,1608264000,1608264000,0,0
5,False,1,1,1,1608247852,119,26,0,27,0,1,119,active,1608264000,1608264000,0,0
6,False,1,1,1,1608185826,120,0,0,19,0,0,120,active,1608264000,1608264000,0,0
7,False,1,0,1,1608187032,127,0,29,2,0,0,127,active,1608264000,1608264000,0,0
8,False,1,0,1,1608245905,128,0,41,15,0,0,128,active,1608264000,1608264000,0,0
9,False,1,1,1,1608258154,143,5,0,19,0,0,143,active,1608264000,1608264000,0,0
10,False,1,1,1,1608217863,144,51,0,7,0,1,144,active,1608264000,1608264000,0,0
11,False,1,1,1,1608185826,146,15,1,23,0,2,146,active,1608264000,1608264000,0,0
12,False,1,1,1,1608261710,150,49,4,2,0,25,150,active,1608264000,1608264000,2,0
13,True,1,1,1,1608262755,151,6,5,22,0,0,151,active,1608264000,1608264000,0,0
14,False,1,1,1,1608197885,152,15,1,33,0,6,152,active,1608264000,1608264000,0,0
15,False,1,1,1,1608239339,157,14,0,8,1,4,157,active,1608264000,1608264000,1,0
16,False,1,1,1,1608187033,161,23,3,9,0,3,161,active,1608264000,1608264000,0,0
17,False,1,0,0,1608248611,164,5,0,42,0,2,164,active,1608264000,1608264000,0,0
18,False,1,0,0,1608188237,168,35,1,11,0,2,168,active,1608264000,1608264000,0,0
19,False,1,1,1,1608262627,173,53,5,12,0,21,173,active,1608264000,1608264000,1,0
20,False,1,1,1,1608242835,174,10,3,22,0,1,174,active,1608264000,1608264000,0,1
21,False,1,1,1,1608257919,212,20,1,39,0,1,212,active,1608264000,1608264000,0,0
22,False,1,1,1,1608185826,216,2,1,34,0,1,216,active,1608264000,1608264000,0,0
23,False,1,0,0,1608225435,217,22,0,17,0,0,217,active,1608264000,1608264000,0,0
24,False,1,1,1,1608239624,223,31,0,2,0,8,223,active,1608264000,1608264000,0,0
25,False,1,1,1,1608242610,224,5,1,28,0,3,224,active,1608264000,1608264000,0,0
26,False,1,1,1,1608226409,228,29,1,25,0,4,228,active,1608264000,1608264000,0,0
27,False,1,0,1,1608247768,229,0,20,3,0,0,229,active,1608264000,1608264000,0,0
28,False,1,1,1,1608221282,232,6,1,45,0,3,232,active,1608264000,1608264000,0,0
29,False,1,1,1,1608263936,236,0,24,0,27,0,236,active,1608264000,1608264000,1,0
30,False,1,0,0,1608187031,237,0,38,1,0,0,237,active,1608264000,1608264000,0,0
31,False,1,1,1,1608259483,238,15,1,15,0,3,238,active,1608264000,1608264000,0,0
32,False,1,1,1,1608226665,239,3,1,27,0,0,239,active,1608264000,1608264000,0,0
