,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,legacy_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,station_id,station_status,starttime,timestamp,demand,supply
0,False,1,1,1,1608325103,72,10,0,45,0,2,72,active,1608325195,1608325195,0,2
1,False,1,1,1,1608324945,79,19,1,13,0,2,79,active,1608325195,1608325195,1,0
2,False,1,1,1,1608323729,82,20,1,6,0,4,82,active,1608325195,1608325195,0,0
3,False,1,1,1,1608325155,83,24,0,38,0,4,83,active,1608325195,1608325195,4,0
4,False,1,1,1,1608324938,116,28,1,21,0,1,116,active,1608325195,1608325195,0,1
5,False,1,1,1,1608321782,119,24,1,28,0,0,119,active,1608325195,1608325195,0,0
6,False,1,0,1,1608308363,120,0,1,18,0,0,120,active,1608325195,1608325195,0,0
7,False,1,0,1,1608312446,127,0,31,0,0,0,127,active,1608325195,1608325195,0,0
8,False,1,0,1,1608322330,128,0,48,8,0,0,128,active,1608325195,1608325195,0,0
9,False,1,1,1,1608324929,143,4,0,20,0,0,143,active,1608325195,1608325195,3,0
10,False,1,1,1,1608324818,144,53,0,5,0,0,144,active,1608325195,1608325195,1,0
11,False,1,1,1,1608322547,146,17,0,22,0,5,146,active,1608325195,1608325195,2,0
12,False,1,1,1,1608324704,150,32,0,23,0,15,150,active,1608325195,1608325195,0,5
13,True,1,1,1,1608324970,151,2,1,30,0,1,151,active,1608325195,1608325195,3,0
14,False,1,1,1,1608322873,152,11,0,38,0,3,152,active,1608325195,1608325195,0,1
15,False,1,1,1,1608324482,157,5,2,15,1,1,157,active,1608325195,1608325195,2,0
16,False,1,1,1,1608323746,161,29,2,4,0,8,161,active,1608325195,1608325195,0,3
17,False,1,0,0,1608325086,164,0,8,39,0,0,164,active,1608325195,1608325195,0,0
18,False,1,1,1,1608324881,168,40,1,1,0,4,168,active,1608325195,1608325195,0,1
19,False,1,1,1,1608324466,173,49,3,18,0,21,173,active,1608325195,1608325195,0,0
20,False,1,1,1,1608324968,174,18,1,59,7,5,174,active,1608325195,1608325195,0,18
21,False,1,1,1,1608324437,212,18,1,41,0,1,212,active,1608325195,1608325195,1,0
22,False,1,1,1,1608310723,216,2,0,35,0,1,216,active,1608325195,1608325195,0,1
23,False,1,1,1,1608324572,217,23,1,15,0,0,217,active,1608325195,1608325195,0,0
24,False,1,1,1,1608324483,223,29,0,4,0,6,223,active,1608325195,1608325195,0,4
25,False,1,1,1,1608324052,224,2,0,32,0,2,224,active,1608325195,1608325195,2,0
26,False,1,1,1,1608322921,228,31,0,24,0,7,228,active,1608325195,1608325195,0,4
27,False,1,0,1,1608312841,229,0,23,0,0,0,229,active,1608325195,1608325195,0,0
28,False,1,1,1,1608324778,232,0,1,51,0,0,232,active,1608325195,1608325195,1,0
29,False,1,0,0,1608325001,236,0,24,0,27,0,236,active,1608325195,1608325195,0,0
30,False,1,0,0,1608187031,237,0,38,1,0,0,237,active,1608325195,1608325195,0,0
31,False,1,1,1,1608324257,238,6,0,25,0,1,238,active,1608325195,1608325195,0,3
32,False,1,1,1,1608324520,239,0,0,31,0,0,239,active,1608325195,1608325195,1,0
33,False,1,1,1,1608322828,241,1,0,22,0,0,241,active,1608325195,1608325195,0,0
34,False,1,1,1,1608323765,242,30,0,16,0,2,242,active,1608325195,1608325195,0,0
35,False,1,1,1,1608325133,244,0,0,30,1,0,244,active,1608325195,1608325195,0,0
36,True,1,1,1,1608324978,245,3,0,20,0,2,245,active,1608325195,1608325195,0,2
37,False,1,1,1,1608323357,247,62,1,16,0,0,247,active,1608325195,1608325195,1,0
38,False,1,1,1,1608319072,248,37,0,54,0,2,248,active,1608325195,1608325195,0,0
