,legacy_id,last_reported,num_docks_available,station_status,num_bikes_disabled,station_id,is_installed,num_docks_disabled,is_returning,num_bikes_available,eightd_has_available_keys,num_ebikes_available,is_renting,starttime,timestamp,demand,supply
115,360,1604242564,31,active,0,360,1,0,1,8,False,2,1,1604242795,1604242795,8,8
116,361,1604242645,7,active,1,361,1,0,1,35,False,0,1,1604242795,1604242795,35,35
117,362,1604240353,42,active,0,362,1,0,1,15,False,1,1,1604242795,1604242795,15,15
118,363,86400,0,out_of_service,0,363,0,0,0,0,False,0,0,1604242795,1604242795,0,0
119,364,1604242040,19,active,0,364,1,0,1,8,False,0,1,1604242795,1604242795,8,8
120,366,1604241719,17,active,0,366,1,0,1,16,False,1,1,1604242795,1604242795,16,16
121,367,1604241029,33,active,0,367,1,0,1,10,False,5,1,1604242795,1604242795,10,10
122,368,1604242375,17,active,2,368,1,0,1,28,False,1,1,1604242795,1604242795,28,28
123,369,1604242761,12,active,2,369,1,0,1,62,False,1,1,1604242795,1604242795,62,62
124,372,1604239044,20,active,0,372,1,0,1,7,False,2,1,1604242795,1604242795,7,7
125,373,1604241940,7,active,0,373,1,0,1,12,False,3,1,1604242795,1604242795,12,12
126,376,1604242578,32,active,0,376,1,0,1,11,False,0,1,1604242795,1604242795,11,11
127,377,1604241622,32,active,0,377,1,0,1,16,False,0,1,1604242795,1604242795,16,16
128,379,1604242318,14,active,0,379,1,0,1,42,False,0,1,1604242795,1604242795,42,42
129,380,1604242165,5,active,0,380,1,0,0,37,False,2,0,1604242795,1604242795,37,37
130,383,1604242580,26,active,0,383,1,0,1,13,False,0,1,1604242795,1604242795,13,13
131,385,1604242194,13,active,4,385,1,0,1,12,False,1,1,1604242795,1604242795,12,12
132,386,1604241632,41,active,1,386,1,0,1,40,False,0,1,1604242795,1604242795,40,40
133,387,1604242669,36,active,2,387,1,0,1,1,False,0,1,1604242795,1604242795,1,1
134,388,1604242669,27,active,1,388,1,0,1,7,False,4,1,1604242795,1604242795,7,7
135,389,1604242316,4,active,1,389,1,0,1,22,False,2,1,1604242795,1604242795,22,22
136,390,1604242051,15,active,1,390,1,0,1,15,False,2,1,1604242795,1604242795,15,15
137,391,86400,0,active,0,391,1,0,1,0,False,0,1,1604242795,1604242795,0,0
138,392,1604242650,13,active,0,392,1,0,1,22,False,1,1,1604242795,1604242795,22,22
139,393,1604242783,15,active,0,393,1,0,1,22,False,0,1,1604242795,1604242795,22,22
140,394,86400,0,out_of_service,0,394,0,0,0,0,False,0,0,1604242795,1604242795,0,0
141,396,1604242219,18,active,0,396,1,0,1,7,False,6,1,1604242795,1604242795,7,7
142,397,1604242609,71,active,1,397,1,0,1,3,False,1,1,1604242795,1604242795,3,3
143,398,1604242593,2,active,0,398,1,0,1,29,False,6,1,1604242795,1604242795,29,29
144,399,1604242301,29,active,2,399,1,0,1,8,False,2,1,1604242795,1604242795,8,8
145,400,1604238444,5,active,0,400,1,0,1,10,False,0,1,1604242795,1604242795,10,10
146,401,1604242644,21,active,3,401,1,0,1,18,False,0,1,1604242795,1604242795,18,18
147,402,1604242789,35,active,3,402,1,0,1,1,False,0,1,1604242795,1604242795,1,1
148,403,1604242688,5,active,1,403,1,0,1,25,False,0,1,1604242795,1604242795,25,25
149,405,1604242766,34,active,0,405,1,0,1,17,False,2,1,1604242795,1604242795,17,17
150,406,1604242717,20,active,0,406,1,0,1,0,False,0,1,1604242795,1604242795,0,0
151,408,1604241123,2,active,1,408,1,0,1,20,False,7,1,1604242795,1604242795,20,20
152,410,1604242752,11,active,2,410,1,0,1,32,False,0,1,1604242795,1604242795,32,32
153,411,1604242194,1,active,0,411,1,0,1,30,False,0,1,1604242795,1604242795,30,30
154,412,1604242078,1,active,0,412,1,0,1,28,False,3,1,1604242795,1604242795,28,28
155,415,1604242762,35,active,2,415,1,0,1,9,False,0,1,1604242795,1604242795,9,9
156,416,1604242592,22,active,1,416,1,0,1,8,False,1,1,1604242795,1604242795,8,8
157,417,1604242637,11,active,0,417,1,0,1,14,False,0,1,1604242795,1604242795,14,14
158,418,1604241077,13,active,1,418,1,0,1,23,False,0,1,1604242795,1604242795,23,23
159,419,1604241626,11,active,0,419,1,0,1,12,False,0,1,1604242795,1604242795,12,12
160,420,1604241414,35,active,3,420,1,0,1,13,False,3,1,1604242795,1604242795,13,13
161,421,1604242621,7,active,0,421,1,0,1,12,False,1,1,1604242795,1604242795,12,12
162,422,1604242382,17,active,3,422,1,0,1,58,False,9,1,1604242795,1604242795,58,58
163,423,1604242124,20,active,1,423,1,0,1,6,False,1,1,1604242795,1604242795,6,6
164,426,1604242716,9,active,3,426,1,0,1,18,True,1,1,1604242795,1604242795,18,18
165,427,1604241344,17,active,1,427,1,0,1,29,False,1,1,1604242795,1604242795,29,29
166,432,1604241959,0,active,0,432,1,0,1,31,False,0,1,1604242795,1604242795,31,31
167,434,1604242350,25,active,1,434,1,0,1,34,False,0,1,1604242795,1604242795,34,34
168,435,1604242698,22,active,3,435,1,0,1,25,False,1,1,1604242795,1604242795,25,25
169,436,1604242694,15,active,2,436,1,0,1,10,False,3,1,1604242795,1604242795,10,10
170,437,1604241030,16,active,1,437,1,0,1,7,False,5,1,1604242795,1604242795,7,7
171,438,1604242767,30,active,0,438,1,0,1,17,False,0,1,1604242795,1604242795,17,17
172,439,1604242595,7,active,2,439,1,0,1,34,False,0,1,1604242795,1604242795,34,34
173,440,1604242742,27,active,0,440,1,0,1,5,False,0,1,1604242795,1604242795,5,5
174,442,1604242729,29,active,0,442,1,0,1,22,False,1,1,1604242795,1604242795,22,22
175,443,1604240565,0,active,1,443,1,0,1,22,False,0,1,1604242795,1604242795,22,22
176,445,1604242745,9,active,7,445,1,0,1,64,False,1,1,1604242795,1604242795,64,64
177,446,1604242778,59,active,4,446,1,0,1,16,False,2,1,1604242795,1604242795,16,16
178,447,1604242755,16,active,1,447,1,0,1,14,False,2,1,1604242795,1604242795,14,14
179,448,1604242679,14,active,1,448,1,0,1,12,False,0,1,1604242795,1604242795,12,12
180,450,1604242714,43,active,5,450,1,0,1,19,False,2,1,1604242795,1604242795,19,19
181,453,1604216149,4,active,2,453,1,0,1,43,False,2,1,1604242795,1604242795,43,43
182,454,1604242645,33,active,1,454,1,0,1,1,False,1,1,1604242795,1604242795,1,1
183,455,1604241886,50,active,0,455,1,0,1,9,False,0,1,1604242795,1604242795,9,9
184,456,1604240448,33,active,0,456,1,0,1,1,False,0,1,1604242795,1604242795,1,1
185,458,1604242446,13,active,1,458,1,0,1,17,False,2,1,1604242795,1604242795,17,17
186,460,1604242602,10,active,0,460,1,0,1,15,False,1,1,1604242795,1604242795,15,15
187,461,1604242471,31,active,0,461,1,0,1,25,False,0,1,1604242795,1604242795,25,25
188,462,1604242774,24,active,0,462,1,0,1,53,False,0,1,1604242795,1604242795,53,53
189,464,1604241804,53,active,0,464,1,0,1,0,False,0,1,1604242795,1604242795,0,0
190,465,1604242415,31,active,0,465,1,0,1,8,False,3,1,1604242795,1604242795,8,8
191,466,1604242646,16,active,1,466,1,8,1,10,False,1,1,1604242795,1604242795,10,10
192,467,1604241065,2,active,0,467,1,0,1,32,False,0,1,1604242795,1604242795,32,32
193,468,1604242625,19,active,4,468,1,0,1,42,False,38,1,1604242795,1604242795,42,42
194,469,1604241899,11,active,1,469,1,0,1,45,False,3,1,1604242795,1604242795,45,45
195,470,1604242782,45,active,1,470,1,0,1,26,False,0,1,1604242795,1604242795,26,26
196,471,1604242735,9,active,1,471,1,0,1,21,False,0,1,1604242795,1604242795,21,21
197,472,1604242413,38,active,2,472,1,0,1,15,False,0,1,1604242795,1604242795,15,15
198,473,1604242597,13,active,2,473,1,0,1,35,False,0,1,1604242795,1604242795,35,35
199,474,1604242730,5,active,2,474,1,0,1,49,False,6,1,1604242795,1604242795,49,49
200,476,1604242551,28,active,5,476,1,0,1,32,False,1,1,1604242795,1604242795,32,32
201,477,1604242705,25,active,1,477,1,0,1,45,False,0,1,1604242795,1604242795,45,45
202,478,1604242741,18,active,2,478,1,0,1,17,False,1,1,1604242795,1604242795,17,17
203,479,1604242448,24,active,3,479,1,0,1,4,False,0,1,1604242795,1604242795,4,4
204,480,1604242314,14,active,0,480,1,0,1,15,False,0,1,1604242795,1604242795,15,15
205,481,1604242168,1,active,0,481,1,0,1,24,False,0,1,1604242795,1604242795,24,24
206,482,1604242408,20,active,0,482,1,0,1,59,False,0,1,1604242795,1604242795,59,59
207,483,1604242634,3,active,1,483,1,0,1,30,False,0,1,1604242795,1604242795,30,30
208,484,1604242368,35,active,0,484,1,0,1,11,False,1,1,1604242795,1604242795,11,11
209,485,1604242618,37,active,2,485,1,0,1,1,False,1,1,1604242795,1604242795,1,1
210,486,1604242682,25,active,0,486,1,0,1,16,False,0,1,1604242795,1604242795,16,16
211,487,1604242498,16,active,2,487,1,0,1,17,False,0,1,1604242795,1604242795,17,17
212,489,1604242627,33,active,2,489,1,0,1,14,False,0,1,1604242795,1604242795,14,14
213,490,1604242672,7,active,3,490,1,0,1,56,False,4,1,1604242795,1604242795,56,56
214,492,1604242685,10,active,1,492,1,0,1,57,False,2,1,1604242795,1604242795,57,57
215,493,1604242701,23,active,1,493,1,0,1,10,False,0,1,1604242795,1604242795,10,10
216,494,1604242291,32,active,0,494,1,0,1,34,False,2,1,1604242795,1604242795,34,34
217,495,1604242603,24,active,1,495,1,0,1,14,False,0,1,1604242795,1604242795,14,14
218,496,1604242763,16,active,0,496,1,1,1,48,False,0,1,1604242795,1604242795,48,48
219,497,1604242793,16,active,3,497,1,0,1,47,False,3,1,1604242795,1604242795,47,47
220,499,1604242743,30,active,1,499,1,0,1,5,True,2,1,1604242795,1604242795,5,5
221,500,1604242567,29,active,1,500,1,0,1,22,False,1,1,1604242795,1604242795,22,22
222,501,1604242554,30,active,2,501,1,0,1,47,False,3,1,1604242795,1604242795,47,47
223,502,1604242634,18,active,1,502,1,0,1,17,False,0,1,1604242795,1604242795,17,17
224,503,1604242500,27,active,0,503,1,0,1,4,False,1,1,1604242795,1604242795,4,4
225,504,1604242779,37,active,1,504,1,0,1,16,False,0,1,1604242795,1604242795,16,16
226,505,1604242749,16,active,3,505,1,0,1,33,False,1,1,1604242795,1604242795,33,33
227,507,1604242747,23,active,0,507,1,0,1,22,False,0,1,1604242795,1604242795,22,22
228,508,1604242102,15,active,1,508,1,0,1,9,False,0,1,1604242795,1604242795,9,9
229,509,1604242749,31,active,1,509,1,0,1,29,False,1,1,1604242795,1604242795,29,29
230,510,1604223912,55,active,0,510,1,0,1,0,False,0,1,1604242795,1604242795,0,0
231,513,1604242403,19,active,1,513,1,0,1,9,False,0,1,1604242795,1604242795,9,9
232,514,1604242761,8,active,2,514,1,0,1,42,True,3,1,1604242795,1604242795,42,42
233,515,1604242080,0,active,3,515,1,0,0,76,False,3,0,1604242795,1604242795,76,76
234,516,1604242133,25,active,1,516,1,0,1,5,False,0,1,1604242795,1604242795,5,5
235,517,1604239302,61,active,0,517,1,0,1,8,False,0,1,1604242795,1604242795,8,8
236,519,1604242597,48,active,0,519,1,0,1,21,False,2,1,1604242795,1604242795,21,21
237,522,1604242614,4,active,1,522,1,0,1,46,False,2,1,1604242795,1604242795,46,46
238,525,1604242699,10,active,1,525,1,0,1,45,False,5,1,1604242795,1604242795,45,45
239,526,1604242323,34,active,1,526,1,0,1,5,False,0,1,1604242795,1604242795,5,5
240,528,1604242774,10,active,3,528,1,0,1,26,False,4,1,1604242795,1604242795,26,26
241,529,1604241472,24,active,1,529,1,0,1,16,False,0,1,1604242795,1604242795,16,16
242,530,1604242515,10,active,1,530,1,0,1,13,False,0,1,1604242795,1604242795,13,13
243,531,1604242763,7,active,0,531,1,0,1,32,False,0,1,1604242795,1604242795,32,32
244,532,1604242432,11,active,0,532,1,0,1,32,False,0,1,1604242795,1604242795,32,32
245,533,1604242631,39,active,0,533,1,0,1,7,False,1,1,1604242795,1604242795,7,7
246,534,1604242410,4,active,2,534,1,0,1,25,False,3,1,1604242795,1604242795,25,25
247,536,1604242315,16,active,1,536,1,0,1,11,False,1,1,1604242795,1604242795,11,11
248,539,1604242665,3,active,0,539,1,0,1,28,False,6,1,1604242795,1604242795,28,28
249,540,1604242790,45,active,1,540,1,1,1,7,False,2,1,1604242795,1604242795,7,7
250,545,1604242790,14,active,0,545,1,0,1,13,False,1,1,1604242795,1604242795,13,13
251,546,1604242685,38,active,0,546,1,0,1,7,False,0,1,1604242795,1604242795,7,7
252,2000,1604241220,9,active,1,2000,1,0,1,47,False,0,1,1604242795,1604242795,47,47
253,2002,1604242713,15,active,0,2002,1,0,1,12,False,2,1,1604242795,1604242795,12,12
254,2003,1604242704,42,active,4,2003,1,0,1,8,False,0,1,1604242795,1604242795,8,8
255,2005,1604236301,4,active,0,2005,1,0,1,8,False,0,1,1604242795,1604242795,8,8
256,2006,1604242694,36,active,0,2006,1,0,1,13,True,5,1,1604242795,1604242795,13,13
257,2008,1604242439,9,active,0,2008,1,0,1,15,True,0,1,1604242795,1604242795,15,15
258,2009,1604241835,2,active,0,2009,1,0,1,33,False,5,1,1604242795,1604242795,33,33
259,2010,1604242665,57,active,3,2010,1,0,1,5,False,0,1,1604242795,1604242795,5,5
260,2012,1604242694,21,active,1,2012,1,0,1,13,False,1,1,1604242795,1604242795,13,13
261,2017,1604242646,30,active,0,2017,1,0,1,9,False,1,1,1604242795,1604242795,9,9
262,2021,1604242461,47,active,2,2021,1,0,1,16,False,1,1,1604242795,1604242795,16,16
263,2022,1604242278,30,active,0,2022,1,0,1,3,False,1,1,1604242795,1604242795,3,3
264,3016,1604242767,26,active,0,3016,1,0,1,28,False,1,1,1604242795,1604242795,28,28
265,3041,1604242345,13,active,1,3041,1,0,1,10,False,5,1,1604242795,1604242795,10,10
266,3042,1604242662,7,active,2,3042,1,0,1,10,False,0,1,1604242795,1604242795,10,10
267,3043,1604242783,4,active,1,3043,1,0,1,14,False,2,1,1604242795,1604242795,14,14
268,3044,1604240423,10,active,0,3044,1,0,1,17,False,3,1,1604242795,1604242795,17,17
269,3046,1604240926,8,active,0,3046,1,0,1,11,False,2,1,1604242795,1604242795,11,11
270,3047,1604242714,3,active,0,3047,1,0,1,18,False,4,1,1604242795,1604242795,18,18
271,3048,1604242287,8,active,1,3048,1,0,1,10,False,3,1,1604242795,1604242795,10,10
272,3049,1604242779,9,active,1,3049,1,0,1,8,False,1,1,1604242795,1604242795,8,8
273,3050,1604242711,17,active,1,3050,1,0,1,3,False,3,1,1604242795,1604242795,3,3
274,3052,1604242408,20,active,1,3052,1,0,1,2,False,2,1,1604242795,1604242795,2,2
275,3053,1604241210,20,active,1,3053,1,0,1,2,False,0,1,1604242795,1604242795,2,2
276,3054,1604242005,15,active,1,3054,1,0,1,3,False,0,1,1604242795,1604242795,3,3
277,3055,1604242672,20,active,0,3055,1,0,1,3,False,0,1,1604242795,1604242795,3,3
278,3056,1604240725,11,active,1,3056,1,0,1,11,False,0,1,1604242795,1604242795,11,11
279,3057,1604242651,18,active,0,3057,1,0,1,0,False,0,1,1604242795,1604242795,0,0
280,3058,1604242494,16,active,0,3058,1,0,1,8,False,0,1,1604242795,1604242795,8,8
281,3059,1604242651,16,active,0,3059,1,0,1,3,False,1,1,1604242795,1604242795,3,3
282,3060,1604241554,13,active,0,3060,1,0,1,6,False,1,1,1604242795,1604242795,6,6
283,3061,1604239959,16,active,0,3061,1,0,1,5,False,0,1,1604242795,1604242795,5,5
284,3062,1604237729,18,active,0,3062,1,0,1,5,False,0,1,1604242795,1604242795,5,5
285,3063,1604240614,11,active,1,3063,1,0,1,8,False,2,1,1604242795,1604242795,8,8
286,3064,1604220274,18,active,0,3064,1,0,1,5,False,1,1,1604242795,1604242795,5,5
287,3065,1604239549,27,active,0,3065,1,0,1,4,False,2,1,1604242795,1604242795,4,4
288,3066,1604241145,13,active,0,3066,1,0,1,6,False,0,1,1604242795,1604242795,6,6
289,3067,1604242592,10,active,0,3067,1,0,1,17,False,4,1,1604242795,1604242795,17,17
290,3068,1604240878,17,active,1,3068,1,0,1,24,False,2,1,1604242795,1604242795,24,24
291,3069,1604241299,26,active,0,3069,1,0,1,3,False,2,1,1604242795,1604242795,3,3
292,3070,1604227010,16,active,0,3070,1,0,1,7,False,0,1,1604242795,1604242795,7,7
293,3071,1604239676,16,active,0,3071,1,0,1,3,False,0,1,1604242795,1604242795,3,3
294,3072,1604215421,23,active,1,3072,1,0,1,0,False,0,1,1604242795,1604242795,0,0
295,3074,1604242432,11,active,2,3074,1,0,1,29,False,0,1,1604242795,1604242795,29,29
296,3075,1604241232,21,active,0,3075,1,0,1,12,False,1,1,1604242795,1604242795,12,12
297,3076,1604242610,21,active,0,3076,1,0,1,15,False,0,1,1604242795,1604242795,15,15
298,3077,1604242722,31,active,0,3077,1,0,1,2,False,1,1,1604242795,1604242795,2,2
299,3078,1604242413,20,active,0,3078,1,0,1,7,False,0,1,1604242795,1604242795,7,7
300,3080,1604241937,4,active,0,3080,1,0,1,17,False,1,1,1604242795,1604242795,17,17
301,3081,1604242201,27,active,0,3081,1,0,1,2,False,1,1,1604242795,1604242795,2,2
302,3082,1604242716,12,active,0,3082,1,0,1,13,False,0,1,1604242795,1604242795,13,13
