,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,legacy_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,station_id,station_status,starttime,timestamp,demand,supply
0,False,1,1,1,1608085694,72,7,1,47,0,2,72,active,1608091195,1608091195,0,0
1,False,1,1,1,1608090754,79,13,4,16,0,1,79,active,1608091195,1608091195,0,0
2,False,1,1,1,1608088945,82,16,3,8,0,1,82,active,1608091195,1608091195,0,0
3,False,1,1,1,1608090705,83,14,1,47,0,1,83,active,1608091195,1608091195,0,1
4,False,1,1,1,1608089711,116,43,0,7,0,5,116,active,1608091195,1608091195,0,0
5,False,1,1,1,1608086173,119,32,1,20,0,8,119,active,1608091195,1608091195,0,1
6,False,1,1,1,1608088308,120,5,1,13,0,2,120,active,1608091195,1608091195,0,1
7,False,1,1,1,1608088501,127,30,1,0,0,8,127,active,1608091195,1608091195,0,0
8,False,1,1,1,1608090022,128,50,1,5,0,4,128,active,1608091195,1608091195,0,0
9,False,1,1,1,1608089664,143,4,0,20,0,0,143,active,1608091195,1608091195,0,0
10,False,1,1,1,1608088011,144,51,1,6,0,1,144,active,1608091195,1608091195,0,3
11,False,1,1,1,1608088224,146,19,0,20,0,0,146,active,1608091195,1608091195,0,0
12,False,1,1,1,1608089202,150,21,2,32,0,5,150,active,1608091195,1608091195,0,0
13,True,1,1,1,1608091140,151,18,2,13,0,7,151,active,1608091195,1608091195,0,1
14,False,1,1,1,1608086743,152,6,0,43,0,0,152,active,1608091195,1608091195,0,0
15,False,1,1,1,1608086066,157,7,1,14,1,2,157,active,1608091195,1608091195,0,0
16,False,1,1,1,1608086344,161,26,1,8,0,0,161,active,1608091195,1608091195,1,0
17,False,1,1,1,1608090187,164,9,0,38,0,0,164,active,1608091195,1608091195,1,0
18,False,1,1,1,1608089081,168,27,1,19,0,0,168,active,1608091195,1608091195,0,1
19,False,1,1,1,1608090353,173,63,3,4,0,27,173,active,1608091195,1608091195,0,1
20,False,1,1,1,1608088752,174,1,0,34,0,1,174,active,1608091195,1608091195,1,0
