,eightd_active_station_services,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,legacy_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,station_id,station_status,valet,starttime,timestamp,demand,supply
0,,False,1,1,1,1605624990,72,11,3,41,0,1,72,active,,1605625200,1605625200,0,6
1,,False,1,1,1,1605624544,79,29,1,3,0,0,79,active,,1605625200,1605625200,2,0
2,,False,1,1,1,1605624562,82,24,1,2,0,1,82,active,,1605625200,1605625200,0,3
3,,False,1,1,1,1605625128,83,44,1,17,0,3,83,active,,1605625200,1605625200,0,0
4,,False,0,0,0,86400,116,0,0,0,0,0,116,out_of_service,,1605625200,1605625200,0,0
5,,False,1,1,1,1605624790,119,38,1,14,0,0,119,active,,1605625200,1605625200,0,1
6,,False,1,1,1,1605624789,120,8,0,11,0,0,120,active,,1605625200,1605625200,0,2
7,,False,1,1,1,1605625163,127,19,0,12,0,2,127,active,,1605625200,1605625200,0,6
8,,False,1,1,1,1605625033,128,38,2,16,0,1,128,active,,1605625200,1605625200,7,0
9,,False,1,1,1,1605625184,143,10,0,14,0,1,143,active,,1605625200,1605625200,3,0
10,,False,1,1,1,1605624783,144,54,2,2,0,0,144,active,,1605625200,1605625200,1,0
11,,False,1,1,1,1605624431,146,33,1,5,0,0,146,active,,1605625200,1605625200,3,0
12,,False,1,1,1,1605624274,150,34,2,19,0,0,150,active,,1605625200,1605625200,0,1
13,,True,1,1,1,1605625172,151,16,2,15,0,6,151,active,,1605625200,1605625200,4,0
14,,False,1,1,1,1605606167,152,48,0,1,0,0,152,active,,1605625200,1605625200,0,0
15,,False,1,1,1,1605624943,157,14,1,8,0,0,157,active,,1605625200,1605625200,1,0
16,,False,1,1,1,1605624544,161,30,2,3,0,0,161,active,,1605625200,1605625200,2,0
17,,False,1,1,1,1605625003,164,25,0,22,0,2,164,active,,1605625200,1605625200,1,0
18,,False,1,1,1,1605624434,168,43,4,0,0,1,168,active,,1605625200,1605625200,0,0
19,,False,1,1,1,1605624813,173,48,0,22,0,7,173,active,,1605625200,1605625200,0,6
20,,False,1,1,1,1605625001,174,26,1,8,0,0,174,active,,1605625200,1605625200,0,2
21,,False,1,0,0,1605621311,212,58,0,2,0,1,212,active,,1605625200,1605625200,0,0
