,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,legacy_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,station_id,station_status,starttime,timestamp,demand,supply
0,False,1,1,1,1606287111,72,10,1,44,0,1,72,active,1606291200,1606291200,0,0
1,False,1,1,1,1606290687,79,29,1,3,0,1,79,active,1606291200,1606291200,1,0
2,False,1,1,1,1606290662,82,25,0,2,0,1,82,active,1606291200,1606291200,0,0
3,False,1,1,1,1606284702,83,33,0,28,0,1,83,active,1606291200,1606291200,0,0
4,False,0,0,0,86400,116,0,0,0,0,0,116,out_of_service,1606291200,1606291200,0,0
5,False,1,1,1,1606284699,119,53,0,0,0,1,119,active,1606291200,1606291200,0,0
6,False,1,1,1,1606284699,120,4,0,15,0,2,120,active,1606291200,1606291200,0,0
7,False,1,1,1,1606285905,127,28,3,0,0,2,127,active,1606291200,1606291200,0,0
8,False,1,1,1,1606287109,128,53,1,2,0,1,128,active,1606291200,1606291200,0,0
9,False,1,1,1,1606286197,143,3,1,20,0,0,143,active,1606291200,1606291200,0,0
10,False,1,1,1,1606290186,144,45,2,11,0,1,144,active,1606291200,1606291200,0,0
11,False,1,1,1,1606290893,146,36,1,2,0,0,146,active,1606291200,1606291200,0,0
12,False,1,1,1,1606287493,150,52,1,2,0,1,150,active,1606291200,1606291200,0,0
13,True,1,1,1,1606286429,151,11,7,15,0,1,151,active,1606291200,1606291200,0,1
14,False,1,1,1,1606289852,152,43,0,6,0,0,152,active,1606291200,1606291200,1,0
15,False,1,1,1,1606277827,157,15,2,6,0,0,157,active,1606291200,1606291200,0,0
16,False,1,1,1,1606285906,161,17,0,18,0,2,161,active,1606291200,1606291200,0,0
17,False,1,1,1,1606289521,164,10,2,35,0,4,164,active,1606291200,1606291200,0,0
18,False,1,1,1,1606287110,168,28,0,19,0,2,168,active,1606291200,1606291200,0,0
19,False,1,1,1,1606290994,173,1,1,68,0,0,173,active,1606291200,1606291200,2,0
20,False,1,1,1,1606287111,174,7,0,28,0,0,174,active,1606291200,1606291200,0,0
21,False,1,1,1,1606287111,212,40,0,20,0,0,212,active,1606291200,1606291200,0,0
22,False,1,1,1,1606284699,216,7,0,30,0,3,216,active,1606291200,1606291200,0,0
23,False,1,1,1,1606284699,217,28,5,6,0,0,217,active,1606291200,1606291200,0,0
24,False,1,1,1,1606283862,223,27,3,3,0,0,223,active,1606291200,1606291200,0,0
25,True,1,1,1,1606285729,224,23,0,7,0,0,224,active,1606291200,1606291200,0,1
26,False,1,1,1,1606290705,228,7,0,46,2,0,228,active,1606291200,1606291200,0,0
27,False,1,1,1,1606285905,229,8,0,15,0,0,229,active,1606291200,1606291200,0,0
28,False,1,1,1,1606285896,236,49,2,0,0,10,236,active,1606291200,1606291200,0,0
29,False,1,1,1,1606285906,237,39,0,0,0,1,237,active,1606291200,1606291200,0,0
30,False,1,1,1,1606287110,238,23,5,3,0,2,238,active,1606291200,1606291200,0,0
31,False,1,1,1,1606284699,239,11,1,19,0,0,239,active,1606291200,1606291200,0,0
32,False,1,0,0,1606261983,241,21,2,0,0,7,241,active,1606291200,1606291200,0,0
33,False,1,1,1,1606290522,242,30,0,16,0,2,242,active,1606291200,1606291200,0,0
34,False,1,1,1,1606284699,244,5,0,26,0,3,244,active,1606291200,1606291200,0,0
35,True,1,1,1,1606287110,245,12,3,8,0,2,245,active,1606291200,1606291200,0,0
36,False,1,1,1,86400,247,0,0,0,0,0,247,active,1606291200,1606291200,0,0
37,False,1,1,1,1606285904,248,98,0,1,0,0,248,active,1606291200,1606291200,0,0
38,False,1,1,1,1606287110,249,25,1,1,0,0,249,active,1606291200,1606291200,0,0
39,False,1,1,1,1606286561,250,22,2,16,0,0,250,active,1606291200,1606291200,0,1
40,False,1,1,1,1606287836,251,7,2,18,0,2,251,active,1606291200,1606291200,0,0
41,False,1,1,1,1606286007,252,23,0,10,0,1,252,active,1606291200,1606291200,0,0
42,False,1,1,1,1606285905,254,42,1,4,0,0,254,active,1606291200,1606291200,0,0
43,False,1,1,1,1606287563,257,17,1,21,0,0,257,active,1606291200,1606291200,0,0
44,False,1,1,1,1606284699,258,3,2,18,0,1,258,active,1606291200,1606291200,0,0
45,False,1,1,1,1606285728,259,31,0,8,0,0,259,active,1606291200,1606291200,0,0
46,False,1,1,1,1606285875,260,19,1,13,0,1,260,active,1606291200,1606291200,0,0
47,False,1,1,1,1606285801,261,4,1,36,0,0,261,active,1606291200,1606291200,0,0
48,False,1,1,1,1606284699,262,6,1,17,0,0,262,active,1606291200,1606291200,0,0
49,False,1,1,1,1606289423,264,25,0,2,0,1,264,active,1606291200,1606291200,0,0
50,False,1,1,1,1606289156,265,20,1,14,0,0,265,active,1606291200,1606291200,1,0
51,False,1,0,0,1606287110,267,0,0,70,0,0,267,active,1606291200,1606291200,0,0
52,False,1,1,1,1606288138,268,6,1,20,0,1,268,active,1606291200,1606291200,0,0
53,False,1,1,1,1606287111,270,13,1,9,0,2,270,active,1606291200,1606291200,0,0
54,False,1,1,1,1606284700,274,16,0,15,0,0,274,active,1606291200,1606291200,0,0
55,False,1,1,1,1606285964,275,4,0,15,0,2,275,active,1606291200,1606291200,0,0
56,False,1,1,1,1606284700,276,23,0,2,0,1,276,active,1606291200,1606291200,0,0
57,False,1,1,1,1606284700,278,16,0,3,0,1,278,active,1606291200,1606291200,0,0
58,False,0,0,0,86400,280,0,0,0,0,0,280,out_of_service,1606291200,1606291200,0,0
59,True,1,1,1,1606285904,281,1,1,64,0,1,281,active,1606291200,1606291200,0,0
60,False,1,1,1,1606287110,282,23,3,1,0,1,282,active,1606291200,1606291200,0,0
61,False,1,1,1,1606290656,284,43,1,7,0,2,284,active,1606291200,1606291200,0,0
62,True,1,1,1,1606290474,285,44,2,7,0,0,285,active,1606291200,1606291200,3,0
63,False,1,1,1,1606284699,289,4,0,15,0,0,289,active,1606291200,1606291200,0,0
64,False,1,1,1,1606287111,291,20,0,0,0,3,291,active,1606291200,1606291200,0,0
65,False,1,1,1,1606284402,293,26,3,25,0,0,293,active,1606291200,1606291200,0,0
66,False,1,1,1,1606289636,295,22,1,1,0,3,295,active,1606291200,1606291200,0,0
67,False,1,1,1,1606290149,297,63,3,11,0,0,297,active,1606291200,1606291200,0,0
68,False,1,1,1,1606284699,298,8,0,27,0,0,298,active,1606291200,1606291200,1,0
69,False,1,1,1,1606287110,301,54,1,3,0,1,301,active,1606291200,1606291200,0,1
70,False,1,1,1,1606285904,302,31,4,2,0,9,302,active,1606291200,1606291200,0,0
71,False,1,1,1,1606287109,303,57,2,8,0,0,303,active,1606291200,1606291200,0,0
72,False,1,1,1,1606284702,304,20,2,11,0,1,304,active,1606291200,1606291200,0,0
73,False,1,1,1,1606285906,305,3,1,29,0,1,305,active,1606291200,1606291200,0,1
74,False,1,1,1,1606285905,307,28,0,2,0,4,307,active,1606291200,1606291200,0,0
75,False,1,1,1,1606287110,308,27,0,21,0,2,308,active,1606291200,1606291200,0,0
76,False,1,1,1,1606287111,309,36,1,4,0,2,309,active,1606291200,1606291200,0,0
77,False,1,1,1,1606286357,310,47,1,18,0,0,310,active,1606291200,1606291200,0,0
78,False,1,1,1,1606290619,311,30,0,1,0,1,311,active,1606291200,1606291200,0,0
79,False,1,1,1,1606287110,312,28,2,3,0,0,312,active,1606291200,1606291200,0,0
80,False,1,1,1,1606288906,313,10,0,45,0,0,313,active,1606291200,1606291200,0,0
81,False,1,1,1,1606284699,315,18,3,8,0,0,315,active,1606291200,1606291200,0,0
82,False,1,1,1,1606285906,316,10,0,33,0,0,316,active,1606291200,1606291200,0,0
83,False,0,0,0,86400,317,0,0,0,0,0,317,out_of_service,1606291200,1606291200,0,0
84,False,1,1,1,1606291039,319,24,0,9,0,1,319,active,1606291200,1606291200,0,0
85,False,1,1,1,1606287111,320,23,4,8,0,2,320,active,1606291200,1606291200,1,0
86,False,1,1,1,1606283203,321,38,0,1,0,2,321,active,1606291200,1606291200,0,0
87,False,1,1,1,1606284699,323,13,0,26,0,0,323,active,1606291200,1606291200,0,0
88,False,1,1,1,1606284858,324,49,1,24,0,1,324,active,1606291200,1606291200,0,0
89,False,1,1,1,1606290404,325,31,1,3,0,0,325,active,1606291200,1606291200,0,0
90,False,1,1,1,1606288629,326,39,1,1,0,11,326,active,1606291200,1606291200,0,0
91,True,1,1,1,1606284700,327,37,0,2,0,0,327,active,1606291200,1606291200,0,0
92,False,1,1,1,1606285904,328,27,3,5,0,1,328,active,1606291200,1606291200,0,0
93,False,1,1,1,1606287110,330,28,0,14,0,2,330,active,1606291200,1606291200,0,0
94,False,1,1,1,1606286173,331,24,2,1,0,4,331,active,1606291200,1606291200,0,0
95,False,1,1,1,1606288344,332,33,1,2,0,12,332,active,1606291200,1606291200,0,0
96,False,1,1,1,1606285906,334,30,1,0,0,1,334,active,1606291200,1606291200,0,0
97,False,1,1,1,1606289605,335,17,1,9,0,2,335,active,1606291200,1606291200,0,0
98,False,1,1,1,1606285904,336,28,1,7,0,0,336,active,1606291200,1606291200,2,0
99,False,1,1,1,1606285904,340,26,1,0,0,1,340,active,1606291200,1606291200,0,1
100,False,1,1,1,1606287110,341,8,1,10,0,6,341,active,1606291200,1606291200,2,0
101,False,1,1,1,1606289869,342,23,4,1,1,5,342,active,1606291200,1606291200,0,0
102,False,1,1,1,1606284698,343,15,0,8,0,0,343,active,1606291200,1606291200,0,0
103,False,1,1,1,1606284698,344,3,1,19,0,1,344,active,1606291200,1606291200,0,0
104,False,1,1,1,1606291147,346,16,2,9,0,1,346,active,1606291200,1606291200,0,0
105,False,1,1,1,1606287111,347,27,2,25,0,4,347,active,1606291200,1606291200,3,0
106,False,1,1,1,1606287021,349,25,0,36,0,8,349,active,1606291200,1606291200,0,1
107,False,1,1,1,1606290649,350,32,11,3,1,4,350,active,1606291200,1606291200,0,0
108,False,1,1,1,1606284699,351,24,1,14,0,0,351,active,1606291200,1606291200,0,0
109,False,1,1,1,1606284699,353,18,1,8,0,0,353,active,1606291200,1606291200,0,0
110,False,1,1,1,1606285149,354,8,0,39,0,3,354,active,1606291200,1606291200,0,0
111,False,1,1,1,1606287857,355,30,0,13,0,0,355,active,1606291200,1606291200,0,0
112,False,1,1,1,1606287110,356,19,0,4,0,1,356,active,1606291200,1606291200,0,0
113,False,1,1,1,1606285906,358,45,5,0,0,3,358,active,1606291200,1606291200,1,0
114,False,1,1,1,1606285905,359,4,2,72,0,0,359,active,1606291200,1606291200,0,0
