,eightd_active_station_services,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,legacy_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,station_id,station_status,valet,starttime,timestamp,demand,supply
0,,False,1,1,1,1605942431,72,12,2,41,0,8,72,active,,1605945600,1605945600,0,0
1,,False,1,1,1,1605942416,79,25,1,7,0,1,79,active,,1605945600,1605945600,0,0
2,,False,1,1,1,1605941209,82,21,1,5,0,0,82,active,,1605945600,1605945600,0,0
3,,False,1,1,1,1605943091,83,52,7,2,0,0,83,active,,1605945600,1605945600,0,0
4,,False,0,0,0,86400,116,0,0,0,0,0,116,out_of_service,,1605945600,1605945600,0,0
5,,False,1,1,1,1605940003,119,44,0,9,0,2,119,active,,1605945600,1605945600,0,0
6,,False,1,1,1,1605940904,120,10,1,8,0,4,120,active,,1605945600,1605945600,0,0
7,,False,1,1,1,1605941343,127,25,2,4,0,3,127,active,,1605945600,1605945600,1,0
8,,False,1,1,1,1605945079,128,46,4,6,0,0,128,active,,1605945600,1605945600,0,0
9,,False,1,1,1,1605942991,143,14,2,8,0,4,143,active,,1605945600,1605945600,0,0
10,,False,1,1,1,1605940039,144,55,1,2,0,1,144,active,,1605945600,1605945600,0,0
11,,False,1,1,1,1605942440,146,28,3,8,0,0,146,active,,1605945600,1605945600,0,0
12,,False,1,1,1,1605942268,150,34,1,20,0,3,150,active,,1605945600,1605945600,0,0
13,,True,1,1,1,1605944229,151,8,5,20,0,1,151,active,,1605945600,1605945600,0,1
14,,False,1,1,1,1605935270,152,44,3,2,0,1,152,active,,1605945600,1605945600,0,0
15,,False,1,1,1,1605940002,157,22,1,0,0,1,157,active,,1605945600,1605945600,0,0
16,,False,1,1,1,1605945097,161,23,2,10,0,0,161,active,,1605945600,1605945600,0,1
17,,False,1,1,1,1605944828,164,14,1,32,0,0,164,active,,1605945600,1605945600,0,0
18,,False,1,1,1,1605943850,168,39,0,8,0,2,168,active,,1605945600,1605945600,0,1
19,,False,1,1,1,1605944832,173,5,4,61,0,0,173,active,,1605945600,1605945600,0,0
20,,False,1,1,1,1605942789,174,10,0,25,0,1,174,active,,1605945600,1605945600,1,0
21,,False,1,1,1,1605943228,212,51,2,7,0,0,212,active,,1605945600,1605945600,2,0
22,,False,1,1,1,1605940003,216,4,0,33,0,3,216,active,,1605945600,1605945600,0,2
23,,False,1,1,1,1605940003,217,32,2,5,0,1,217,active,,1605945600,1605945600,0,1
24,,False,1,1,1,1605941297,223,28,2,3,0,0,223,active,,1605945600,1605945600,0,1
25,,True,1,1,1,1605944223,224,9,0,21,0,0,224,active,,1605945600,1605945600,0,0
26,,False,1,1,1,1605942417,228,8,1,44,2,0,228,active,,1605945600,1605945600,0,0
27,,False,1,1,1,1605942653,229,16,1,6,0,0,229,active,,1605945600,1605945600,0,0
28,,False,1,1,1,86400,236,0,0,0,0,0,236,active,,1605945600,1605945600,0,0
29,,False,1,1,1,1605944491,237,33,2,4,0,3,237,active,,1605945600,1605945600,0,0
30,,False,1,1,1,1605941211,238,28,3,0,0,3,238,active,,1605945600,1605945600,0,0
31,,False,1,1,1,1605942730,239,11,3,17,0,0,239,active,,1605945600,1605945600,1,0
32,,False,1,1,1,1605943177,241,1,1,21,0,1,241,active,,1605945600,1605945600,0,0
33,,False,1,1,1,1605940006,242,41,0,5,0,0,242,active,,1605945600,1605945600,0,0
34,,False,1,1,1,1605941416,244,6,1,24,0,3,244,active,,1605945600,1605945600,2,0
35,,True,1,1,1,1605943623,245,7,1,15,0,1,245,active,,1605945600,1605945600,0,0
36,,False,1,1,1,1605945143,247,49,3,3,0,0,247,active,,1605945600,1605945600,0,0
37,,False,1,1,1,1605943235,248,96,2,1,0,0,248,active,,1605945600,1605945600,0,0
38,,False,1,1,1,1605942417,249,20,4,3,0,0,249,active,,1605945600,1605945600,0,0
39,,False,1,1,1,1605941821,250,26,4,10,0,0,250,active,,1605945600,1605945600,0,1
40,,False,1,1,1,1605944304,251,18,3,6,0,1,251,active,,1605945600,1605945600,1,0
41,,False,1,1,1,1605943122,252,23,2,8,0,0,252,active,,1605945600,1605945600,1,0
42,,False,1,1,1,1605943241,254,46,1,0,0,1,254,active,,1605945600,1605945600,0,0
43,,False,1,1,1,1605942416,257,29,1,9,0,1,257,active,,1605945600,1605945600,0,0
44,,False,1,1,1,1605941262,258,7,1,15,0,0,258,active,,1605945600,1605945600,0,0
45,,False,1,1,1,1605940004,259,34,4,1,0,3,259,active,,1605945600,1605945600,0,0
46,,False,1,1,1,1605940004,260,23,0,10,0,1,260,active,,1605945600,1605945600,0,0
47,,False,1,1,1,1605940003,261,23,0,18,0,2,261,active,,1605945600,1605945600,1,0
48,,False,1,1,1,1605940003,262,8,1,15,0,1,262,active,,1605945600,1605945600,0,0
49,,False,1,1,1,1605941209,264,22,0,5,0,0,264,active,,1605945600,1605945600,2,0
50,,False,1,1,1,1605945525,265,29,5,1,0,1,265,active,,1605945600,1605945600,0,0
51,,False,1,0,0,1605942415,267,0,0,70,0,0,267,active,,1605945600,1605945600,0,0
52,,False,1,1,1,1605943982,268,9,1,17,0,0,268,active,,1605945600,1605945600,3,0
53,,False,1,1,1,1605942417,270,13,0,10,0,6,270,active,,1605945600,1605945600,0,0
54,,False,1,1,1,1605940003,274,11,1,19,0,1,274,active,,1605945600,1605945600,0,0
55,,False,1,1,1,1605941101,275,4,0,15,0,1,275,active,,1605945600,1605945600,0,0
56,,False,1,1,1,1605940003,276,22,1,2,0,0,276,active,,1605945600,1605945600,0,0
57,,False,1,1,1,1605940003,278,4,1,14,0,0,278,active,,1605945600,1605945600,0,0
58,,False,0,0,0,86400,280,0,0,0,0,0,280,out_of_service,,1605945600,1605945600,0,0
59,,True,1,1,1,1605941209,281,7,1,58,0,0,281,active,,1605945600,1605945600,0,0
60,,False,1,1,1,1605944711,282,9,1,17,0,3,282,active,,1605945600,1605945600,0,2
61,,False,1,1,1,1605942416,284,42,3,6,0,0,284,active,,1605945600,1605945600,1,0
62,,True,1,1,1,1605943417,285,35,1,17,0,1,285,active,,1605945600,1605945600,0,0
63,,False,1,1,1,1605940003,289,3,1,15,0,1,289,active,,1605945600,1605945600,0,1
64,,False,1,1,1,1605944648,291,19,0,1,0,2,291,active,,1605945600,1605945600,1,0
65,,False,1,1,1,1605941472,293,49,0,5,0,1,293,active,,1605945600,1605945600,0,0
66,,False,1,1,1,1605941209,295,6,1,17,0,0,295,active,,1605945600,1605945600,0,0
67,,False,1,1,1,1605944984,297,63,0,14,0,4,297,active,,1605945600,1605945600,0,1
68,,False,1,1,1,1605940003,298,20,0,15,0,0,298,active,,1605945600,1605945600,0,0
69,,False,1,1,1,1605942416,301,54,2,2,0,0,301,active,,1605945600,1605945600,1,0
70,,False,1,1,1,1605944331,302,17,6,14,0,4,302,active,,1605945600,1605945600,0,0
71,,False,1,1,1,1605945220,303,60,4,3,0,0,303,active,,1605945600,1605945600,0,0
72,,False,1,1,1,1605944723,304,28,3,2,0,3,304,active,,1605945600,1605945600,1,0
73,,False,1,1,1,1605941210,305,7,1,25,0,1,305,active,,1605945600,1605945600,0,0
74,,False,1,1,1,1605944191,307,14,4,12,0,2,307,active,,1605945600,1605945600,1,0
75,,False,1,1,1,1605942416,308,44,1,3,0,3,308,active,,1605945600,1605945600,0,0
76,,False,1,1,1,1605944051,309,19,0,22,0,1,309,active,,1605945600,1605945600,0,0
77,,False,1,1,1,1605941692,310,56,1,9,0,0,310,active,,1605945600,1605945600,0,0
78,,False,1,1,1,1605942984,311,13,4,14,0,1,311,active,,1605945600,1605945600,0,0
79,,False,1,1,1,1605943255,312,21,4,8,0,1,312,active,,1605945600,1605945600,0,1
80,,False,1,1,1,1605941809,313,39,1,15,0,0,313,active,,1605945600,1605945600,0,0
81,,False,1,1,1,1605942120,315,17,4,8,0,0,315,active,,1605945600,1605945600,0,0
82,,False,1,1,1,1605944824,316,12,1,30,0,0,316,active,,1605945600,1605945600,2,0
83,,False,0,0,0,86400,317,0,0,0,0,0,317,out_of_service,,1605945600,1605945600,0,0
84,,False,1,1,1,1605945218,319,13,4,16,0,1,319,active,,1605945600,1605945600,2,0
85,,False,1,1,1,1605943666,320,11,4,20,0,1,320,active,,1605945600,1605945600,0,0
86,,False,1,1,1,1605940003,321,16,0,23,0,0,321,active,,1605945600,1605945600,0,1
87,,False,1,1,1,1605940004,323,20,2,17,0,1,323,active,,1605945600,1605945600,0,0
88,,False,1,1,1,1605940002,324,52,2,20,0,0,324,active,,1605945600,1605945600,0,0
89,,False,1,1,1,1605944637,325,21,2,12,0,0,325,active,,1605945600,1605945600,0,0
90,,False,1,1,1,1605945225,326,39,0,2,0,2,326,active,,1605945600,1605945600,0,0
91,,True,1,1,1,1605942698,327,14,1,24,0,0,327,active,,1605945600,1605945600,0,0
92,,False,1,1,1,1605941209,328,7,1,27,0,0,328,active,,1605945600,1605945600,0,0
93,,False,1,1,1,1605943595,330,24,2,16,0,1,330,active,,1605945600,1605945600,0,0
94,,False,1,1,1,1605943704,331,21,1,5,0,2,331,active,,1605945600,1605945600,1,0
95,,False,1,1,1,1605941208,332,31,0,5,0,6,332,active,,1605945600,1605945600,0,0
96,,False,1,1,1,1605943136,334,31,0,0,0,0,334,active,,1605945600,1605945600,0,1
97,,False,1,1,1,1605941384,335,23,2,2,0,0,335,active,,1605945600,1605945600,0,0
98,,False,1,1,1,1605941209,336,34,1,1,0,0,336,active,,1605945600,1605945600,1,0
99,,False,1,1,1,1605942633,340,17,0,10,0,4,340,active,,1605945600,1605945600,1,0
100,,False,1,1,1,1605942415,341,13,1,5,0,4,341,active,,1605945600,1605945600,0,1
101,,False,1,1,1,1605944509,342,27,0,1,1,2,342,active,,1605945600,1605945600,0,0
102,,False,1,1,1,1605941604,343,16,2,5,0,0,343,active,,1605945600,1605945600,0,0
103,,False,1,1,1,1605940003,344,3,0,20,0,1,344,active,,1605945600,1605945600,0,1
104,,False,1,1,1,1605942763,346,17,1,9,0,2,346,active,,1605945600,1605945600,1,0
105,,False,1,1,1,1605943569,347,36,2,16,0,3,347,active,,1605945600,1605945600,0,1
106,,False,1,1,1,1605943570,349,17,4,40,0,0,349,active,,1605945600,1605945600,1,0
107,,False,1,1,1,1605941211,350,35,1,10,1,2,350,active,,1605945600,1605945600,0,0
108,,False,1,1,1,1605945200,351,32,0,7,0,0,351,active,,1605945600,1605945600,0,0
109,,False,1,1,1,1605940003,353,3,1,23,0,0,353,active,,1605945600,1605945600,0,0
110,,False,1,1,1,1605942098,354,11,1,35,0,2,354,active,,1605945600,1605945600,0,0
111,,False,1,1,1,1605942416,355,36,2,5,0,1,355,active,,1605945600,1605945600,1,0
112,,False,1,1,1,1605942415,356,21,1,1,0,3,356,active,,1605945600,1605945600,0,1
113,,False,1,1,1,1605941211,358,48,2,0,0,0,358,active,,1605945600,1605945600,0,0
