,eightd_active_station_services,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,legacy_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,station_id,station_status,valet,starttime,timestamp,demand,supply
0,,False,1,1,1,1605773380,72,3,2,50,0,1,72,active,,1605776400,1605776400,0,0
1,,False,1,1,1,1605769467,79,25,2,6,0,0,79,active,,1605776400,1605776400,1,0
2,,False,1,1,1,1605768259,82,20,1,6,0,1,82,active,,1605776400,1605776400,0,0
3,,False,1,0,0,1605749844,83,57,1,4,0,0,83,active,,1605776400,1605776400,0,0
4,,False,0,0,0,86400,116,0,0,0,0,0,116,out_of_service,,1605776400,1605776400,0,0
5,,False,1,1,1,1605773048,119,51,1,1,0,1,119,active,,1605776400,1605776400,0,0
6,,False,1,1,1,1605767576,120,5,0,14,0,0,120,active,,1605776400,1605776400,0,0
7,,False,1,1,1,1605768847,127,29,1,1,0,4,127,active,,1605776400,1605776400,0,0
8,,False,1,1,1,1605768261,128,49,3,4,0,2,128,active,,1605776400,1605776400,0,0
9,,False,1,1,1,1605767054,143,6,0,18,0,4,143,active,,1605776400,1605776400,0,0
10,,False,1,1,1,1605762914,144,54,1,3,0,1,144,active,,1605776400,1605776400,0,0
11,,False,1,1,1,1605774580,146,34,2,3,0,1,146,active,,1605776400,1605776400,0,0
12,,False,1,1,1,1605775093,150,25,1,29,0,2,150,active,,1605776400,1605776400,0,0
13,,True,1,1,1,1605775067,151,4,3,26,0,0,151,active,,1605776400,1605776400,0,0
14,,False,1,1,1,1605769616,152,48,0,1,0,1,152,active,,1605776400,1605776400,0,0
15,,False,1,1,1,1605772021,157,18,2,3,0,1,157,active,,1605776400,1605776400,0,0
16,,False,1,0,0,1605768260,161,32,1,2,0,0,161,active,,1605776400,1605776400,0,0
17,,False,1,1,1,1605774496,164,23,2,22,0,1,164,active,,1605776400,1605776400,0,0
18,,False,1,0,0,1605769466,168,22,2,23,0,0,168,active,,1605776400,1605776400,0,0
19,,False,1,1,1,1605771881,173,13,1,56,0,0,173,active,,1605776400,1605776400,0,0
20,,False,1,1,1,1605769466,174,0,0,35,0,0,174,active,,1605776400,1605776400,0,0
21,,False,1,1,1,1605769467,212,30,1,29,0,1,212,active,,1605776400,1605776400,0,0
22,,False,1,1,1,1605767055,216,3,0,34,0,1,216,active,,1605776400,1605776400,0,0
23,,False,1,1,1,1605767054,217,26,1,12,0,0,217,active,,1605776400,1605776400,0,0
24,,False,1,1,1,1605775498,223,29,2,2,0,1,223,active,,1605776400,1605776400,0,0
25,,True,1,1,1,1605773213,224,8,3,19,0,1,224,active,,1605776400,1605776400,0,0
26,,False,1,1,1,1605769466,228,13,2,39,1,0,228,active,,1605776400,1605776400,0,0
27,,False,1,1,1,1605768261,229,20,1,2,0,0,229,active,,1605776400,1605776400,0,0
28,,False,1,1,1,1605768260,236,46,1,0,0,1,236,active,,1605776400,1605776400,0,1
29,,False,1,1,1,1605768261,237,32,1,6,0,0,237,active,,1605776400,1605776400,1,0
30,,False,1,1,1,1605768261,238,27,1,3,0,1,238,active,,1605776400,1605776400,0,0
31,,False,1,1,1,1605767054,239,11,2,18,0,1,239,active,,1605776400,1605776400,0,0
32,,False,1,1,1,1605767055,241,1,1,21,0,0,241,active,,1605776400,1605776400,0,0
33,,False,1,1,1,1605767054,242,35,0,11,0,2,242,active,,1605776400,1605776400,0,0
34,,False,1,1,1,1605767054,244,7,1,23,0,4,244,active,,1605776400,1605776400,0,0
