,legacy_id,num_ebikes_available,station_status,eightd_has_available_keys,num_docks_available,num_bikes_available,num_bikes_disabled,is_renting,last_reported,is_installed,num_docks_disabled,is_returning,station_id,valet,eightd_active_station_services,starttime,timestamp,demand,supply
0,72,0,active,False,37,17,1,1,1604851011,1,0,1,72,,,1604851205,1604851205,0,5
1,79,0,active,False,0,32,1,1,1604850547,1,0,1,79,,,1604851205,1604851205,0,0
2,82,0,active,False,0,27,0,1,1604849694,1,0,1,82,,,1604851205,1604851205,0,0
3,83,4,active,False,39,22,1,1,1604850680,1,0,1,83,,,1604851205,1604851205,0,3
4,116,0,out_of_service,False,0,0,0,0,86400,0,0,0,116,,,1604851205,1604851205,0,0
5,119,0,active,False,9,44,0,1,1604849231,1,0,1,119,,,1604851205,1604851205,0,1
6,120,1,active,False,11,6,2,1,1604851009,1,0,1,120,,,1604851205,1604851205,0,5
7,127,0,active,False,19,12,0,1,1604851155,1,0,1,127,,,1604851205,1604851205,0,5
8,128,1,active,False,9,44,3,1,1604851183,1,0,1,128,,,1604851205,1604851205,8,0
9,143,2,active,False,12,12,0,1,1604850856,1,0,1,143,,,1604851205,1604851205,0,6
10,144,3,active,False,11,47,0,1,1604851162,1,0,1,144,,,1604851205,1604851205,1,0
11,146,5,active,False,16,23,0,1,1604851191,1,0,1,146,,,1604851205,1604851205,0,0
12,150,0,active,False,5,50,0,1,1604851031,1,0,1,150,,,1604851205,1604851205,0,6
13,151,2,active,True,7,23,3,1,1604850933,1,0,1,151,,,1604851205,1604851205,8,0
14,152,0,active,False,36,13,0,1,1604851031,1,0,1,152,,,1604851205,1604851205,0,5
15,157,1,active,False,9,12,2,1,1604850153,1,0,1,157,,,1604851205,1604851205,1,0
16,161,6,active,False,17,17,1,1,1604850790,1,0,1,161,,,1604851205,1604851205,8,0
17,164,9,active,False,28,18,1,1,1604850478,1,0,1,164,,,1604851205,1604851205,0,13
18,168,0,active,False,14,33,0,1,1604851039,1,0,1,168,,,1604851205,1604851205,0,1
19,173,6,active,False,55,14,1,1,1604851193,1,0,1,173,,,1604851205,1604851205,0,7
20,174,0,active,False,7,20,8,1,1604851154,1,0,1,174,,,1604851205,1604851205,3,0
21,212,0,active,False,1,59,0,1,1604851074,1,0,1,212,,,1604851205,1604851205,0,3
22,216,1,active,False,24,13,0,1,1604850608,1,0,1,216,,,1604851205,1604851205,0,8
23,217,0,active,False,16,19,4,1,1604851163,1,0,1,217,,,1604851205,1604851205,9,0
24,223,0,active,False,2,30,1,1,1604850826,1,0,1,223,,,1604851205,1604851205,0,7
25,224,0,active,True,23,7,0,1,1604850914,1,0,1,224,,,1604851205,1604851205,0,4
26,228,1,active,False,53,1,1,1,1604851045,1,0,1,228,,,1604851205,1604851205,0,1
27,229,1,active,False,6,14,3,1,1604850991,1,0,1,229,,,1604851205,1604851205,7,0
28,236,0,active,False,33,13,1,1,1604851130,1,0,1,236,,,1604851205,1604851205,8,0
29,237,0,active,False,13,25,1,1,1604851096,1,0,1,237,,,1604851205,1604851205,0,0
30,238,2,active,False,3,26,2,1,1604851196,1,0,1,238,,,1604851205,1604851205,0,7
31,239,0,active,False,25,6,0,1,1604850999,1,0,1,239,,,1604851205,1604851205,0,4
32,241,4,active,False,14,7,2,1,1604850952,1,0,1,241,,,1604851205,1604851205,0,2
33,242,1,active,False,12,32,2,1,1604850478,1,0,1,242,,,1604851205,1604851205,2,0
34,244,6,active,False,23,7,1,1,1604850946,1,0,1,244,,,1604851205,1604851205,0,1
35,245,3,active,False,1,21,1,1,1604850353,1,0,1,245,,,1604851205,1604851205,0,0
36,247,0,active,False,27,27,1,1,1604851087,1,0,1,247,,,1604851205,1604851205,7,0
37,248,2,active,False,0,98,1,1,1604850962,1,0,1,248,,,1604851205,1604851205,0,0
38,249,1,active,False,0,27,0,1,1604841626,1,0,1,249,,,1604851205,1604851205,0,2
39,250,0,active,False,7,32,1,1,1604850914,1,0,1,250,,,1604851205,1604851205,4,0
40,251,3,active,False,2,25,0,1,1604851097,1,0,1,251,,,1604851205,1604851205,0,5
41,252,0,active,False,28,4,1,1,1604851016,1,0,1,252,,,1604851205,1604851205,11,0
42,254,0,active,False,15,30,1,1,1604851139,1,1,1,254,,,1604851205,1604851205,0,1
43,257,1,active,False,5,34,0,1,1604850840,1,0,1,257,,,1604851205,1604851205,0,0
44,258,1,active,False,20,3,0,1,1604850528,1,0,1,258,,,1604851205,1604851205,1,0
45,259,1,active,False,22,17,0,1,1604851150,1,0,1,259,,,1604851205,1604851205,6,0
46,260,0,active,False,1,32,0,1,1604850869,1,0,1,260,,,1604851205,1604851205,1,0
47,261,1,active,False,31,9,1,1,1604851161,1,0,1,261,,,1604851205,1604851205,0,9
48,262,1,active,False,10,12,2,1,1604851100,1,0,1,262,,,1604851205,1604851205,1,0
49,264,1,active,False,8,19,0,1,1604850611,1,0,1,264,,,1604851205,1604851205,0,4
50,265,0,active,False,0,34,1,1,1604850976,1,0,1,265,,,1604851205,1604851205,0,3
51,267,5,active,False,14,54,2,1,1604851184,1,0,1,267,,,1604851205,1604851205,0,7
52,268,1,active,False,0,27,0,1,1604850846,1,0,1,268,,,1604851205,1604851205,0,4
53,270,0,active,False,11,12,0,1,1604850805,1,0,1,270,,,1604851205,1604851205,0,4
54,274,1,active,False,24,7,0,1,1604851169,1,0,1,274,,,1604851205,1604851205,0,3
55,275,0,active,False,11,8,0,1,1604850838,1,0,1,275,,,1604851205,1604851205,0,1
56,276,3,active,False,0,24,1,1,1604850235,1,0,1,276,,,1604851205,1604851205,0,0
