,eightd_active_station_services,eightd_has_available_keys,is_installed,is_renting,is_returning,last_reported,legacy_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,station_id,station_status,valet,starttime,timestamp,demand,supply
0,,False,1,1,1,1606085315,72,8,3,44,0,0,72,active,,1606086000,1606086000,2,0
1,,False,1,1,1,1606084692,79,33,0,0,0,3,79,active,,1606086000,1606086000,0,0
2,,False,1,1,1,1606083418,82,26,1,0,0,1,82,active,,1606086000,1606086000,0,0
3,,False,1,1,1,1606084943,83,44,0,17,0,0,83,active,,1606086000,1606086000,0,0
4,,False,0,0,0,86400,116,0,0,0,0,0,116,out_of_service,,1606086000,1606086000,0,0
5,,False,1,1,1,1606085535,119,50,0,3,0,0,119,active,,1606086000,1606086000,0,0
6,,False,1,1,1,1606084847,120,1,0,18,0,0,120,active,,1606086000,1606086000,0,0
7,,False,1,1,1,1606084614,127,29,2,0,0,1,127,active,,1606086000,1606086000,0,0
8,,False,1,1,1,1606085913,128,53,1,2,0,1,128,active,,1606086000,1606086000,0,6
9,,False,1,1,1,1606085956,143,1,0,23,0,0,143,active,,1606086000,1606086000,2,0
10,,False,1,1,1,1606081790,144,56,2,0,0,1,144,active,,1606086000,1606086000,0,0
11,,False,1,1,1,1606085669,146,35,2,2,0,5,146,active,,1606086000,1606086000,0,0
12,,False,1,1,1,1606085921,150,42,1,12,0,3,150,active,,1606086000,1606086000,2,0
13,,True,1,1,1,1606085960,151,27,0,6,0,1,151,active,,1606086000,1606086000,1,0
14,,False,1,1,1,1606084133,152,47,0,2,0,1,152,active,,1606086000,1606086000,0,0
15,,False,1,1,1,1606085169,157,21,0,1,1,0,157,active,,1606086000,1606086000,0,2
16,,False,1,1,1,1606085998,161,27,4,4,0,0,161,active,,1606086000,1606086000,4,0
17,,False,1,1,1,1606084851,164,7,3,37,0,2,164,active,,1606086000,1606086000,0,0
18,,False,1,1,1,1606085882,168,42,0,5,0,0,168,active,,1606086000,1606086000,0,3
19,,False,1,1,1,1606085872,173,1,0,69,0,0,173,active,,1606086000,1606086000,0,1
20,,False,1,1,1,1606085942,174,9,1,25,0,3,174,active,,1606086000,1606086000,6,0
21,,False,1,1,1,1606085687,212,57,0,3,0,3,212,active,,1606086000,1606086000,3,0
22,,False,1,1,1,1606085550,216,1,2,34,0,0,216,active,,1606086000,1606086000,3,0
23,,False,1,1,1,1606085184,217,33,3,3,0,1,217,active,,1606086000,1606086000,0,7
24,,False,1,1,1,1606085948,223,28,1,4,0,0,223,active,,1606086000,1606086000,4,0
25,,True,1,1,1,1606085985,224,6,0,24,0,1,224,active,,1606086000,1606086000,5,0
26,,False,1,1,1,1606085482,228,3,1,49,2,1,228,active,,1606086000,1606086000,0,1
27,,False,1,1,1,1606085925,229,14,4,5,0,0,229,active,,1606086000,1606086000,2,0
28,,False,1,1,1,1606085933,236,44,2,5,0,3,236,active,,1606086000,1606086000,2,0
29,,False,1,1,1,1606085816,237,15,4,20,0,7,237,active,,1606086000,1606086000,7,0
30,,False,1,1,1,1606085923,238,31,0,0,0,2,238,active,,1606086000,1606086000,0,4
31,,False,1,1,1,1606085665,239,4,1,26,0,1,239,active,,1606086000,1606086000,0,1
32,,False,1,1,1,1606085174,241,1,1,21,0,0,241,active,,1606086000,1606086000,0,0
33,,False,1,1,1,1606081121,242,39,1,6,0,0,242,active,,1606086000,1606086000,0,1
34,,False,1,1,1,1606085007,244,1,1,29,0,0,244,active,,1606086000,1606086000,1,0
35,,True,1,1,1,1606085483,245,5,1,17,0,0,245,active,,1606086000,1606086000,0,1
36,,False,1,1,1,1606085636,247,51,1,3,0,3,247,active,,1606086000,1606086000,3,0
37,,False,1,1,1,1606074739,248,99,0,0,0,0,248,active,,1606086000,1606086000,0,0
38,,False,1,1,1,1606083515,249,25,2,0,0,0,249,active,,1606086000,1606086000,0,0
39,,False,1,1,1,1606085989,250,35,1,4,0,0,250,active,,1606086000,1606086000,0,3
40,,False,1,1,1,1606085600,251,25,2,0,0,0,251,active,,1606086000,1606086000,0,0
41,,False,1,1,1,1606085624,252,31,1,1,0,5,252,active,,1606086000,1606086000,1,0
42,,False,1,1,1,1606085947,254,45,1,1,0,2,254,active,,1606086000,1606086000,1,0
43,,False,1,1,1,1606085682,257,35,2,2,0,1,257,active,,1606086000,1606086000,1,0
44,,False,1,1,1,1606085507,258,10,3,10,0,0,258,active,,1606086000,1606086000,0,1
45,,False,1,1,1,1606085568,259,35,1,3,0,5,259,active,,1606086000,1606086000,2,0
46,,False,1,1,1,1606084247,260,31,2,0,0,0,260,active,,1606086000,1606086000,0,2
47,,False,1,1,1,1606084224,261,19,3,19,0,0,261,active,,1606086000,1606086000,0,1
48,,False,1,1,1,1606085598,262,4,1,19,0,0,262,active,,1606086000,1606086000,0,0
49,,False,1,1,1,1606084840,264,25,0,2,0,2,264,active,,1606086000,1606086000,0,0
50,,False,1,1,1,1606085886,265,32,3,0,0,2,265,active,,1606086000,1606086000,0,2
51,,False,1,0,0,1606028891,267,0,0,70,0,0,267,active,,1606086000,1606086000,0,0
52,,False,1,1,1,1606085836,268,25,0,2,0,1,268,active,,1606086000,1606086000,0,5
53,,False,1,1,1,1606085979,270,15,2,6,0,0,270,active,,1606086000,1606086000,3,0
54,,False,1,1,1,1606085279,274,5,0,26,0,0,274,active,,1606086000,1606086000,0,0
55,,False,1,1,1,1606085865,275,5,1,13,0,1,275,active,,1606086000,1606086000,1,0
56,,False,1,1,1,1606085449,276,24,0,1,0,0,276,active,,1606086000,1606086000,0,0
57,,False,1,1,1,1606084906,278,12,3,4,0,4,278,active,,1606086000,1606086000,0,0
58,,False,0,0,0,86400,280,0,0,0,0,0,280,out_of_service,,1606086000,1606086000,0,0
59,,True,1,1,1,1606085587,281,33,3,30,0,3,281,active,,1606086000,1606086000,3,0
60,,False,1,1,1,1606085352,282,20,3,4,0,1,282,active,,1606086000,1606086000,2,0
61,,False,1,1,1,1606085651,284,43,0,8,0,0,284,active,,1606086000,1606086000,0,15
62,,True,1,1,1,1606085777,285,50,1,2,0,3,285,active,,1606086000,1606086000,0,5
63,,False,1,1,1,1606084769,289,1,0,18,0,0,289,active,,1606086000,1606086000,2,0
64,,False,1,1,1,1606085377,291,20,0,0,0,4,291,active,,1606086000,1606086000,0,0
65,,False,1,0,0,1606085746,293,54,0,0,0,7,293,active,,1606086000,1606086000,0,0
66,,False,1,1,1,1606085797,295,20,2,2,0,1,295,active,,1606086000,1606086000,0,2
67,,False,1,1,1,1606085918,297,51,1,25,0,1,297,active,,1606086000,1606086000,5,0
68,,False,1,1,1,1606085939,298,25,0,10,0,2,298,active,,1606086000,1606086000,0,0
69,,False,1,1,1,1606085982,301,52,4,2,0,2,301,active,,1606086000,1606086000,1,0
70,,False,1,1,1,1606085890,302,22,3,12,0,3,302,active,,1606086000,1606086000,2,0
71,,False,1,1,1,1606085764,303,65,0,2,0,0,303,active,,1606086000,1606086000,0,20
72,,False,1,1,1,1606085376,304,22,1,10,0,1,304,active,,1606086000,1606086000,2,0
73,,False,1,1,1,1606085927,305,16,2,15,0,1,305,active,,1606086000,1606086000,0,9
74,,False,1,1,1,1606085978,307,25,0,5,0,1,307,active,,1606086000,1606086000,3,0
75,,False,1,1,1,1606085268,308,44,0,4,0,2,308,active,,1606086000,1606086000,1,0
76,,False,1,1,1,1606085847,309,40,0,1,0,2,309,active,,1606086000,1606086000,0,2
77,,False,1,1,1,1606085711,310,59,3,4,0,0,310,active,,1606086000,1606086000,0,0
78,,False,1,1,1,1606085949,311,24,0,7,0,1,311,active,,1606086000,1606086000,0,5
79,,False,1,1,1,1606085766,312,27,1,5,0,0,312,active,,1606086000,1606086000,2,0
80,,False,1,1,1,1606083782,313,19,0,36,0,0,313,active,,1606086000,1606086000,0,1
